"Time","TemperatureF"
2012-10-04 05:54:00,58.5
2012-10-04 05:59:00,58.4
2012-10-04 06:15:00,58.3
2012-10-04 06:20:00,58.4
2012-10-04 06:25:00,58.6
2012-10-04 06:30:00,58.7
2012-10-04 06:35:00,58.8
2012-10-04 06:40:00,58.9
2012-10-04 06:46:00,58.9
2012-10-04 06:51:00,58.9
2012-10-04 06:56:00,58.8
2012-10-04 07:01:00,58.8
2012-10-04 07:17:00,59
2012-10-04 07:22:00,59
2012-10-04 07:27:00,59.1
2012-10-04 07:32:00,59.3
2012-10-04 07:37:00,59.5
2012-10-04 07:42:00,59.6
2012-10-04 07:47:00,59.8
2012-10-04 07:53:00,59.9
2012-10-04 07:58:00,60.1
2012-10-04 08:03:00,60.3
2012-10-04 08:18:00,60.7
2012-10-04 08:24:00,60.9
2012-10-04 08:29:00,61
2012-10-04 08:34:00,61.1
2012-10-04 08:39:00,61.2
2012-10-04 08:44:00,61.3
2012-10-04 08:49:00,61.3
2012-10-04 08:55:00,61.5
2012-10-04 09:00:00,61.5
2012-10-04 09:19:00,62.2
2012-10-04 09:24:00,62.5
2012-10-04 09:29:00,62.8
2012-10-04 09:34:00,63.1
2012-10-04 09:39:00,63.1
2012-10-04 09:45:00,63.1
2012-10-04 09:50:00,63.2
2012-10-04 09:55:00,63.2
2012-10-04 10:00:00,63.6
2012-10-04 10:16:00,65.7
2012-10-04 10:21:00,66.1
2012-10-04 10:26:00,66.8
2012-10-04 10:31:00,66.9
2012-10-04 10:36:00,67.1
2012-10-04 10:41:00,67.3
2012-10-04 10:46:00,67.7
2012-10-04 10:52:00,67.9
2012-10-04 10:57:00,68.1
2012-10-04 11:02:00,68.4
2012-10-04 11:17:00,68.6
2012-10-04 11:23:00,69.4
2012-10-04 11:28:00,69.7
2012-10-04 11:33:00,69.9
2012-10-04 11:38:00,70
2012-10-04 11:43:00,70.5
2012-10-04 11:48:00,70.8
2012-10-04 11:54:00,71
2012-10-04 11:59:00,71
2012-10-04 12:04:00,71
2012-10-04 12:14:00,72
2012-10-04 12:19:00,72.4
2012-10-04 12:25:00,72
2012-10-04 12:30:00,71.9
2012-10-04 12:35:00,72.1
2012-10-04 12:40:00,72.8
2012-10-04 12:45:00,73.4
2012-10-04 12:50:00,74.2
2012-10-04 12:55:00,74.2
2012-10-04 13:01:00,74.8
2012-10-04 13:20:00,74.1
2012-10-04 13:25:00,74.3
2012-10-04 13:30:00,74
2012-10-04 13:35:00,73.6
2012-10-04 13:40:00,73.5
2012-10-04 13:45:00,73.4
2012-10-04 13:51:00,73.1
2012-10-04 13:56:00,73
2012-10-04 14:01:00,72.7
2012-10-04 14:16:00,73.3
2012-10-04 14:21:00,73.5
2012-10-04 14:27:00,73.5
2012-10-04 14:32:00,73.6
2012-10-04 14:37:00,73.8
2012-10-04 14:42:00,74.1
2012-10-04 14:47:00,73.8
2012-10-04 14:52:00,74
2012-10-04 14:58:00,74.3
2012-10-04 15:03:00,74.4
2012-10-04 15:18:00,74.4
2012-10-04 15:23:00,73.7
2012-10-04 15:29:00,73.4
2012-10-04 15:34:00,73.3
2012-10-04 15:39:00,73.1
2012-10-04 15:44:00,72.7
2012-10-04 15:49:00,72.4
2012-10-04 15:54:00,72
2012-10-04 15:59:00,71.5
2012-10-04 16:19:00,71.1
2012-10-04 16:24:00,70.8
2012-10-04 16:29:00,70.6
2012-10-04 16:34:00,70.7
2012-10-04 16:39:00,70.5
